num_timely_payments,num_delayed_payments,num_defaults,payment_history_months,credit_utilization_ratio,credit_limit_total,outstanding_balance,num_credit_cards,credit_history_years,age_oldest_account_years,avg_account_age_years,num_bank_accounts,num_loans,has_mortgage,has_auto_loan,loan_types_count,num_credit_inquiries_6m,num_new_accounts_12m,months_since_last_inquiry,age,monthly_income,employment_length_years,total_debt,debt_to_income_ratio,payment_consistency_score,income_stability_score,cibil_score,score_category
37,18,5,207,42.86025405043047,381324,163436,1,4,3,2,4,0,0,0,0,9,3,19,44,71275,8,244397,300.0,66.07142857142857,18.181818181818183,529,Poor
82,8,1,285,24.0594458575787,215849,51932,5,14,12,8,4,3,0,1,2,2,0,40,56,204765,13,54488,26.61001636021781,90.10989010989012,23.214285714285715,810,Excellent
47,12,1,170,40.11360775803014,332122,133226,2,15,11,9,4,0,0,1,1,9,2,21,41,95703,7,169044,176.63396131782702,78.33333333333333,17.073170731707318,617,Fair
9,21,4,120,80.00867720613586,200954,160780,2,7,5,3,3,1,0,0,1,14,7,9,43,34224,4,311692,300.0,29.03225806451613,9.30232558139535,395,Poor
81,10,1,264,38.782005414304294,211194,81905,5,15,11,7,5,3,1,1,3,5,3,38,59,125744,12,118308,94.08639776052932,88.04347826086956,20.33898305084746,728,Good
36,19,4,119,57.03595560663463,264628,150933,3,10,8,7,4,0,0,0,0,11,4,21,29,79510,8,300272,300.0,64.28571428571429,27.586206896551722,474,Poor
56,16,1,161,58.64789784404249,266787,156464,4,11,10,4,2,0,0,0,0,7,5,24,43,138948,12,271437,195.35149840228,76.71232876712328,27.906976744186046,584,Fair
42,22,5,154,67.07291227466574,229387,153856,1,14,10,8,4,7,0,0,1,9,5,15,33,146028,10,143479,98.25444435313776,64.61538461538461,30.303030303030305,515,Poor
37,13,1,216,50.34714540913713,334954,168639,2,7,5,4,3,3,0,0,1,10,5,21,52,80361,12,254111,300.0,72.54901960784314,23.076923076923077,578,Fair
67,11,1,271,38.19078672115775,263036,100455,4,13,12,6,4,5,0,1,2,5,1,31,48,124146,18,83520,67.27562708423952,84.81012658227847,37.5,701,Good
83,6,0,331,7.573102761207679,389492,29496,6,14,8,8,4,2,1,0,2,1,1,42,60,174224,19,47524,27.277527780328768,92.22222222222223,31.666666666666664,821,Excellent
25,23,2,188,58.07743060561242,94117,54660,3,8,5,6,4,0,0,0,0,10,5,31,32,101249,13,62876,62.10036642337208,51.02040816326531,40.625,495,Poor
43,21,3,176,49.241034756138205,240127,118241,2,3,1,2,3,3,0,0,1,12,5,15,36,64401,14,114327,177.52364093725254,66.15384615384615,38.88888888888889,506,Poor
40,17,1,155,56.290947295222836,371294,209004,4,13,10,9,3,1,0,0,1,8,5,19,43,80201,12,348902,300.0,68.96551724137932,27.906976744186046,584,Fair
83,7,1,316,33.405058370040535,269346,89975,3,15,10,8,6,5,0,1,2,5,2,42,49,122558,13,127259,103.83573491734526,91.20879120879121,26.53061224489796,810,Excellent
76,12,1,286,33.393347755042726,549807,183598,3,13,9,8,5,4,1,1,3,5,3,31,46,193021,14,329328,170.61770480932125,85.39325842696628,30.434782608695656,773,Excellent
21,26,4,138,63.4312186721316,120415,76380,1,1,0,0,2,4,0,0,1,13,4,17,33,121168,4,90592,74.76561468374489,43.75,12.121212121212121,422,Poor
23,24,3,130,68.44447393593704,66968,45835,1,7,4,5,2,6,0,0,1,12,4,24,40,71672,6,85729,119.61295903560665,47.91666666666667,15.0,422,Poor
42,11,1,249,55.14193609033153,134688,74269,4,16,11,7,3,2,0,1,2,8,2,22,44,164773,13,138212,83.88024737062504,77.77777777777779,29.545454545454547,605,Fair
9,24,2,124,65.24859625370188,107404,70079,1,7,4,3,1,6,0,0,1,13,6,23,42,115740,2,78615,67.92379471228615,26.47058823529412,4.761904761904762,389,Poor
36,17,5,118,69.85746392241643,417314,291524,2,13,10,9,4,0,0,0,0,11,4,13,35,114801,8,381494,300.0,66.66666666666666,22.857142857142858,496,Poor
23,27,3,136,100.0,302719,302719,3,7,6,3,3,2,0,0,1,14,6,22,30,30765,6,443356,300.0,45.09803921568628,20.0,390,Poor
47,16,1,201,39.25155563366242,424455,166605,5,8,7,5,3,6,0,0,1,6,2,29,47,78522,16,290368,300.0,73.4375,34.04255319148936,629,Fair
71,5,0,259,33.907873346782154,357716,121293,3,18,12,14,6,2,1,0,2,2,3,35,62,113016,17,189501,167.67625822892333,92.20779220779221,27.419354838709676,791,Excellent
77,11,0,273,4.979394221488745,301028,14989,5,15,13,8,5,0,0,0,0,5,2,47,47,144728,15,27428,18.95141230446078,86.51685393258427,31.914893617021278,776,Excellent
41,21,4,207,45.859112178876444,179066,82118,3,7,6,5,3,5,0,0,1,9,4,17,37,111857,7,131899,117.9175196903189,65.07936507936508,18.91891891891892,516,Poor
51,16,1,169,40.06016408659047,504473,202092,5,16,12,8,4,6,0,0,1,6,3,32,46,107434,11,350971,300.0,75.0,23.91304347826087,623,Fair
67,9,1,298,36.48519466291333,189755,69232,2,13,11,9,4,6,0,1,2,7,4,40,55,95485,14,132861,139.14332094046185,87.01298701298701,25.454545454545453,700,Good
17,23,2,101,99.04945437262137,229563,227380,3,0,0,0,3,7,0,0,1,12,5,5,42,103160,6,398734,300.0,41.46341463414634,14.285714285714285,386,Poor
57,12,2,240,34.24822610654773,484800,166035,2,15,12,10,3,2,0,1,2,10,4,25,41,130845,16,182320,139.34044097978523,81.42857142857143,39.02439024390244,619,Fair
56,12,1,191,44.46200723044005,331672,147468,3,7,5,3,3,7,0,0,1,10,5,34,42,111113,14,262544,236.28558314508652,81.15942028985508,33.33333333333333,576,Fair
36,20,3,110,67.8196847987197,340470,230905,4,3,2,2,4,4,0,0,1,13,6,12,34,117968,11,437217,300.0,63.1578947368421,32.35294117647059,488,Poor
46,14,2,229,44.33480670520028,404080,179148,4,15,9,10,3,4,0,0,1,9,5,33,48,80677,8,292925,300.0,75.40983606557377,16.666666666666664,597,Fair
12,21,3,42,67.00611842539415,117024,78413,3,4,2,1,1,5,0,0,1,15,5,23,36,38958,6,91351,234.4858565634786,35.294117647058826,16.666666666666664,379,Poor
52,16,2,231,43.889645173432754,231182,101464,1,11,10,7,4,6,0,0,1,9,5,27,45,113457,8,202901,178.83515340613624,75.36231884057972,17.77777777777778,596,Fair
36,23,4,103,60.0974733865999,188568,113324,4,4,3,2,4,3,0,0,1,11,6,21,30,115282,12,106698,92.55391127843028,60.0,40.0,482,Poor
20,24,5,159,71.70402728250448,48660,34891,1,3,2,2,4,0,0,0,0,12,6,30,47,44407,9,58847,132.51739590605084,44.44444444444444,19.148936170212767,471,Poor
8,23,3,87,69.47523051727877,139033,96593,3,5,3,2,2,4,0,0,1,13,6,22,26,57729,2,162416,281.34213307003415,25.0,7.6923076923076925,391,Poor
76,10,1,310,36.06927318949012,282264,101810,3,13,12,8,4,0,0,0,0,5,1,37,51,164147,14,82856,50.47670685422213,87.35632183908046,27.450980392156865,728,Good
51,13,1,235,43.595579430449405,428698,186893,2,16,10,10,2,6,0,0,1,9,3,35,51,106736,11,356703,300.0,78.46153846153847,21.568627450980394,589,Fair
57,11,2,171,34.36226677961966,358655,123241,4,10,9,6,5,7,0,0,1,6,4,40,47,88148,10,187798,213.04850932522578,82.6086956521739,21.27659574468085,629,Fair
57,16,0,175,40.18370536995273,415743,167060,3,16,11,7,3,2,0,0,1,7,2,39,39,72952,9,225237,300.0,77.02702702702703,23.076923076923077,612,Fair
42,19,1,218,52.70716605268235,325931,171788,3,12,10,5,2,6,0,0,1,8,4,19,46,117845,10,324328,275.2157495014638,67.74193548387096,21.73913043478261,574,Fair
36,18,3,157,86.33776475110571,263447,227454,1,6,5,3,3,0,0,0,0,12,6,28,40,87460,13,437396,300.0,65.45454545454545,32.5,475,Poor
63,7,0,262,40.16250100603421,181390,72850,4,10,6,4,5,6,1,1,3,7,3,45,59,156678,19,99753,63.66752192394593,88.73239436619718,32.20338983050847,704,Good
3,25,3,78,75.42843516481126,42122,31771,3,5,3,3,1,6,0,0,1,15,5,21,36,102793,7,38760,37.706847742550565,10.344827586206897,19.444444444444446,370,Poor
12,24,2,148,89.57288427574477,303422,271783,3,4,3,2,2,7,0,0,1,13,6,15,42,37299,8,246950,300.0,32.432432432432435,19.047619047619047,404,Poor
71,16,1,236,24.12544482666571,186135,44905,3,10,8,4,4,0,1,1,2,8,2,39,56,110350,11,78345,70.99682827367467,80.68181818181817,19.642857142857142,672,Good
42,21,5,168,55.57838010651547,261592,145388,4,9,8,5,3,3,0,0,1,11,5,22,41,151428,7,284742,188.03787938822413,65.625,17.073170731707318,523,Poor
27,17,5,176,64.3589739269518,80190,51609,2,6,5,4,3,3,0,0,1,11,3,15,46,57298,6,71949,125.56982791720479,60.0,13.043478260869565,505,Poor
54,12,2,167,59.44628433317391,437750,260226,3,9,6,3,4,1,0,0,1,9,3,24,47,80865,12,266104,300.0,80.59701492537313,25.53191489361702,576,Fair
40,14,0,247,49.136503963509725,453393,222781,3,10,9,4,2,0,0,0,0,7,5,23,42,133916,13,439929,300.0,72.72727272727273,30.952380952380953,598,Fair
57,15,1,275,39.3414328701607,183761,72294,5,9,8,4,4,1,1,1,3,6,3,44,50,147211,9,75827,51.509058426340424,78.08219178082192,18.0,684,Good
37,13,1,149,60.64371751402615,365347,221560,3,15,12,8,2,1,0,0,1,9,4,33,53,132300,11,246441,186.27437641723355,72.54901960784314,20.754716981132077,580,Fair
43,14,0,236,70.63529148295946,384636,271688,3,15,11,9,4,6,0,0,1,8,5,26,39,163691,8,408529,249.5732813654996,74.13793103448276,20.51282051282051,587,Fair
72,9,0,223,47.39885640756913,290083,137496,3,17,15,9,4,5,0,1,2,7,2,45,43,95081,13,156080,164.15477329855597,87.8048780487805,30.23255813953488,713,Good
34,17,4,110,71.4285862850025,279228,199448,3,6,4,3,4,0,0,0,0,12,6,27,40,46248,5,208769,300.0,65.38461538461539,12.5,473,Poor
35,23,4,191,77.5451096331685,97179,75357,4,8,5,5,3,6,0,0,1,13,4,14,47,144425,5,121946,84.43552016617622,59.32203389830508,10.638297872340425,493,Poor
46,12,0,173,50.88274060361442,235996,120081,2,6,3,2,2,7,0,0,1,8,3,31,37,160132,14,227901,142.32071041390853,77.96610169491525,37.83783783783784,580,Fair
35,21,4,130,89.4748845394544,293587,262686,3,2,1,1,3,6,0,0,1,13,6,23,38,85957,11,437750,300.0,61.40350877192983,28.947368421052634,475,Poor
81,4,0,301,0.0,414996,0,6,21,18,9,5,7,1,0,2,4,1,40,55,200333,16,0,0.0,94.18604651162791,29.09090909090909,827,Excellent
73,7,0,304,18.20777927567117,508156,92523,3,20,17,13,5,6,1,0,2,7,3,32,60,155288,13,109054,70.22693318221627,90.12345679012346,21.666666666666668,720,Good
43,18,4,204,52.50820544799964,152490,80069,4,12,9,8,4,6,0,0,1,12,4,34,36,59534,6,119317,200.4182483958746,69.35483870967742,16.666666666666664,527,Poor
30,20,4,153,69.77791819766462,120656,84191,0,5,3,3,2,5,0,0,1,14,6,26,36,93858,4,72459,77.2006648341111,58.82352941176471,11.11111111111111,429,Poor
24,26,5,110,76.48638853868118,66124,50575,2,7,6,5,2,2,0,0,1,12,7,19,40,37400,9,43834,117.20320855614975,47.05882352941176,22.5,387,Poor
21,18,5,134,73.51754231710426,259534,190803,2,6,5,4,2,4,0,0,1,10,4,20,46,96569,5,205455,212.75461069287246,52.5,10.869565217391305,484,Poor
8,26,5,55,100.0,227895,227895,2,2,1,0,2,4,0,0,1,16,6,16,35,111914,1,262052,234.15479743374377,22.857142857142858,2.857142857142857,372,Poor
40,19,2,214,35.02474728284852,225280,78903,4,10,8,7,2,6,0,0,1,8,5,24,44,70259,9,81544,116.06199917448299,66.66666666666666,20.454545454545457,586,Fair
64,8,0,202,46.28193955791333,307877,142491,5,11,10,8,5,0,0,0,0,6,2,29,45,160135,14,137977,86.16292503200424,87.67123287671232,31.11111111111111,702,Good
57,13,0,227,24.84087997661301,371367,92250,4,14,9,10,3,1,1,1,3,6,3,36,43,99349,13,182302,183.4965626226736,80.28169014084507,30.23255813953488,703,Good
32,23,5,132,70.40575773678157,291012,204889,2,3,2,1,2,0,0,0,0,11,4,14,44,96662,10,314765,300.0,57.14285714285714,22.727272727272727,499,Poor
21,16,3,148,75.0167647832236,66016,49523,4,11,10,7,4,3,0,0,1,11,4,30,43,71681,6,57306,79.94587129085811,55.26315789473685,13.953488372093023,488,Poor
45,13,2,200,47.476067110955114,291761,138516,4,17,16,12,4,1,0,0,1,9,2,39,44,144255,16,242880,168.36851408963292,76.27118644067797,36.36363636363637,630,Fair
56,14,0,273,20.772270576024773,270311,56149,5,15,13,7,4,2,0,0,1,7,3,40,53,172678,17,59903,34.690580154970526,78.87323943661971,32.075471698113205,678,Good
74,12,0,275,31.190055518630643,277280,86483,2,18,15,11,5,6,1,0,2,5,2,27,47,153112,17,135754,88.66320079418988,85.0574712643678,36.17021276595745,709,Good
79,10,0,342,0.0,208882,0,4,15,12,8,5,6,0,0,1,4,2,49,48,117665,17,0,0.0,87.77777777777777,35.41666666666667,813,Excellent
53,12,1,221,30.10314647594264,307220,92482,5,12,10,5,5,2,0,0,1,7,4,30,53,130165,11,143352,110.13098759267083,80.3030303030303,20.754716981132077,600,Fair
49,15,0,232,33.401631738453396,260920,87151,3,14,13,7,3,7,0,0,1,7,4,24,40,136033,15,114091,83.87009034572493,75.38461538461539,37.5,628,Fair
12,21,3,112,75.89825121658603,250616,190213,0,1,0,0,3,1,0,0,1,15,5,7,43,112492,4,220252,195.79347864737048,35.294117647058826,9.30232558139535,396,Poor
49,16,1,242,54.794255944177095,340811,186744,5,11,7,8,3,5,0,0,1,10,2,36,36,165678,15,333447,201.2620866982943,74.24242424242425,41.66666666666667,616,Fair
39,21,2,140,63.03901880088646,256552,161727,1,4,3,2,3,6,0,0,1,12,5,27,33,51478,9,213954,300.0,63.934426229508205,27.27272727272727,494,Poor
47,15,2,204,45.57438477389609,112082,51080,3,11,8,4,5,3,0,1,2,8,3,21,39,84374,14,73955,87.65140920188684,74.60317460317461,35.8974358974359,624,Fair
38,18,2,211,57.935317697319306,411554,238435,1,12,8,7,2,3,0,0,1,10,5,24,44,108930,13,438776,300.0,66.66666666666666,29.545454545454547,576,Fair
30,15,3,176,44.366372728430676,82826,36746,1,14,13,5,4,0,0,0,0,9,4,19,49,72718,8,31320,43.070491487664675,65.21739130434783,16.3265306122449,522,Poor
24,25,3,78,74.41548794434746,75613,56267,0,0,0,0,2,6,0,0,1,12,4,23,32,89427,11,55118,61.63462936249678,48.0,34.375,417,Poor
14,22,4,98,84.40734845591439,316818,267417,2,0,0,0,1,2,0,0,1,15,7,8,27,42605,4,317224,300.0,37.83783783783784,14.814814814814813,376,Poor
14,23,2,56,75.63356892112854,128726,97360,3,0,0,0,1,6,0,0,1,14,7,10,35,94908,4,97793,103.0397858979222,36.84210526315789,11.428571428571429,389,Poor
20,23,3,88,74.70069616539888,193524,144563,2,5,4,2,2,5,0,0,1,14,4,22,36,73852,11,184876,250.3330986296918,45.45454545454545,30.555555555555557,422,Poor
12,25,5,85,80.89439677116675,47321,38280,0,4,2,2,3,2,0,0,1,12,5,8,37,35145,2,66018,187.8446436192915,31.57894736842105,5.405405405405405,413,Poor
45,15,5,190,67.20299250292513,246501,165656,2,13,11,7,2,1,0,0,1,12,3,21,32,90451,7,269876,298.36707167416614,73.77049180327869,21.875,518,Poor
25,19,2,107,56.28770129513001,119702,67377,3,4,3,1,4,6,0,0,1,12,5,28,42,136710,13,102238,74.78458049886622,55.55555555555556,30.952380952380953,512,Poor
87,9,0,309,23.750007204006863,262210,62274,5,21,17,9,4,0,1,0,1,5,1,36,60,146990,19,96396,65.57997142662767,89.69072164948454,31.666666666666664,805,Excellent
40,18,2,176,83.08577139909275,117158,97341,2,12,8,6,2,6,0,0,1,13,5,18,42,59744,13,90355,151.2369442956615,67.79661016949152,30.952380952380953,488,Poor
19,26,5,55,73.49988150948829,30000,22049,1,6,5,3,1,1,0,0,1,16,6,11,36,55336,7,37915,68.51778227555299,41.30434782608695,19.444444444444446,371,Poor
44,14,1,240,41.10852258443027,237760,97739,5,12,11,8,4,7,0,0,1,10,3,22,41,138582,12,167126,120.59719155445873,74.57627118644068,29.268292682926827,603,Fair
79,13,1,257,23.01591012274819,185001,42579,5,12,11,8,4,7,1,1,3,7,2,29,52,134148,10,74047,55.197990279392904,84.94623655913979,19.230769230769234,725,Good
42,18,1,231,36.54614418162143,489533,178905,3,11,9,4,4,4,0,0,1,9,3,29,44,95016,14,323728,300.0,68.85245901639344,31.818181818181817,586,Fair
40,18,5,178,72.28688841573467,82524,59654,1,10,6,6,2,6,0,0,1,13,6,23,42,118290,6,82939,70.11497167977005,67.79661016949152,14.285714285714285,493,Poor
47,15,2,163,42.0941767677443,111108,46769,2,10,6,4,2,7,0,0,1,10,4,33,45,82392,11,87518,106.22147781337993,74.60317460317461,24.444444444444443,578,Fair
73,11,0,267,45.77828886729325,397566,181998,3,13,9,8,4,2,0,0,1,7,3,28,51,143431,11,345025,240.55120580627622,85.88235294117646,21.568627450980394,723,Good
67,14,1,204,23.85174332931775,421388,100508,2,17,11,7,4,4,1,1,3,6,2,26,39,131973,15,129219,97.91320952012912,81.70731707317073,38.46153846153847,670,Good
47,16,2,160,57.23137439647516,471852,270047,3,15,10,11,3,1,0,0,1,8,4,30,49,129264,11,391469,300.0,73.4375,22.448979591836736,611,Fair
76,8,2,215,40.12863699097181,443726,178061,3,10,6,5,4,0,1,0,1,6,3,29,57,100698,9,289961,287.9511013128364,89.41176470588236,15.789473684210526,697,Good
60,10,1,260,28.075362275410168,508574,142783,4,17,10,12,5,3,0,1,2,6,1,41,44,101584,17,238337,234.62060954481018,84.50704225352112,38.63636363636363,724,Good
53,19,2,223,53.32291173568529,320178,170728,4,10,8,7,2,6,0,0,1,7,4,31,38,106889,13,200033,187.1408657579358,72.6027397260274,34.21052631578947,584,Fair
43,14,2,164,38.05027243989639,365550,139092,1,6,4,3,2,6,0,0,1,7,5,32,39,109496,14,145193,132.6011909110835,74.13793103448276,35.8974358974359,590,Fair
40,15,1,175,33.820049449484976,312690,105751,1,14,13,8,4,2,0,0,1,10,4,20,52,160588,7,172772,107.58711734376168,71.42857142857143,13.461538461538462,584,Fair
74,13,1,222,46.727524257918795,234861,109744,4,17,13,13,5,6,1,1,3,7,3,36,58,106957,17,177121,165.60019447067512,84.0909090909091,29.310344827586203,726,Good
12,26,4,78,66.10004341613185,144215,95326,3,4,3,1,2,4,0,0,1,14,6,25,27,106489,3,82153,77.14693536421602,30.76923076923077,11.11111111111111,392,Poor
94,7,1,315,16.034620763588997,448008,71836,4,17,16,7,4,1,0,0,1,2,0,44,47,118466,18,128056,108.09514966319452,92.15686274509804,38.297872340425535,822,Excellent
47,19,2,133,74.2058890723498,105306,78143,2,4,3,2,2,0,0,0,0,9,3,17,50,92485,6,134171,145.07325512245228,70.1492537313433,12.0,530,Poor
47,17,0,200,35.03903507993139,144640,50680,1,10,9,6,2,0,0,0,0,11,3,22,47,108533,7,52973,48.808196585370354,72.3076923076923,14.893617021276595,571,Fair
66,11,0,253,26.12468176560939,364338,95182,5,17,16,9,5,5,0,1,2,5,3,29,43,119550,11,127918,106.9995817649519,84.61538461538461,25.581395348837212,715,Good
39,21,2,150,58.02165572540526,217657,126288,3,11,10,8,2,0,0,0,0,10,4,17,33,95654,7,164281,171.74503941288393,63.934426229508205,21.21212121212121,505,Poor
47,11,0,225,35.1714075855282,214598,75477,4,14,13,7,3,5,0,1,2,8,2,21,50,88280,10,136324,154.42229270502946,79.66101694915254,20.0,619,Fair
5,27,3,68,73.61465970506003,38301,28195,1,0,0,0,3,2,0,0,1,14,5,15,28,123546,10,31948,25.85919414630988,15.151515151515152,35.714285714285715,378,Poor
30,21,2,167,66.57671161319732,97901,65179,2,7,5,2,3,1,0,0,1,10,5,12,34,136477,7,84972,62.261040321812466,57.692307692307686,20.588235294117645,471,Poor
32,17,4,169,57.26079745288638,185912,106454,4,8,5,3,4,0,0,0,0,11,4,30,41,44888,6,118302,263.5492782035288,64.0,14.634146341463413,471,Poor
24,22,4,151,56.6406237590052,282885,160227,3,10,9,6,3,7,0,0,1,12,6,21,41,109840,5,168292,153.21558630735615,51.06382978723404,12.195121951219512,487,Poor
23,22,4,170,70.8841076479093,119277,84548,3,9,8,6,2,6,0,0,1,11,4,12,48,96362,10,78567,81.533176978477,50.0,20.833333333333336,486,Poor
76,4,1,285,4.586179907443899,224049,10275,4,23,19,16,4,6,1,1,3,2,1,38,62,165236,14,8243,4.9886223341160525,93.82716049382715,22.58064516129032,810,Excellent
72,7,0,258,3.5882983623141413,319683,11471,6,12,10,7,4,6,1,1,3,4,3,40,51,154473,17,15397,9.967437675192429,90.0,33.33333333333333,777,Excellent
12,26,4,67,97.42920356682853,133466,130034,2,4,3,2,3,5,0,0,1,14,5,12,44,98895,11,174517,176.46695990697202,30.76923076923077,25.0,403,Poor
60,12,1,253,30.16825883468973,330096,99584,3,14,11,9,3,7,1,1,3,6,3,43,51,126073,15,176964,140.36629571756046,82.1917808219178,29.411764705882355,703,Good
18,26,5,87,100.0,328682,328682,2,1,0,0,1,2,0,0,1,16,7,21,41,46666,4,609927,300.0,40.0,9.75609756097561,374,Poor
14,21,2,79,63.237091609957545,30000,18971,0,5,4,2,3,5,0,0,1,15,5,26,37,78368,2,18765,23.944722335647203,38.88888888888889,5.405405405405405,413,Poor
23,25,3,88,89.14504731740362,150072,133781,0,5,4,2,2,6,0,0,1,14,6,14,32,121697,10,121201,99.59243038037093,46.93877551020408,31.25,398,Poor
81,4,1,345,29.907306217376565,521564,155985,6,20,18,11,4,2,1,1,3,5,3,45,61,124306,19,207476,166.9074702749666,94.18604651162791,31.147540983606557,797,Excellent
86,9,0,288,27.021034777275354,467755,126392,3,17,15,12,6,6,1,1,3,3,1,39,46,201298,18,163391,81.16871503939433,89.58333333333334,39.130434782608695,785,Excellent
23,16,4,110,83.22490041889392,346225,288145,4,3,2,1,4,0,0,0,0,11,5,12,37,137366,12,383696,279.3238501521483,57.49999999999999,32.432432432432435,483,Poor
44,20,4,125,47.65580066428034,425306,202682,1,6,5,3,3,6,0,0,1,9,3,30,47,143622,14,354993,247.17174249070476,67.6923076923077,29.78723404255319,521,Poor
24,19,2,142,58.35338791202291,270279,157716,1,10,9,5,2,0,0,0,0,10,6,16,36,143233,5,230606,161.00060740192555,54.54545454545454,13.88888888888889,471,Poor
56,14,1,210,32.20314892589863,413913,133293,2,13,11,7,4,3,0,0,1,8,3,32,41,109403,16,114162,104.34997212142262,78.87323943661971,39.02439024390244,625,Fair
43,15,2,195,53.883354210437474,182072,98106,4,11,8,5,3,0,0,1,1,9,3,29,54,105636,16,124000,117.38422507478512,72.88135593220339,29.629629629629626,609,Fair
35,17,3,126,81.55892486418846,97378,79420,4,14,9,9,2,0,0,0,0,11,5,29,35,100608,9,102039,101.42235209923665,66.0377358490566,25.71428571428571,530,Poor
62,9,2,226,34.4385247445514,164973,56814,2,9,6,4,4,4,0,0,1,6,4,36,51,97963,14,74145,75.68673887079815,86.11111111111111,27.450980392156865,673,Good
41,22,3,167,79.70949615087412,326549,260290,1,7,4,5,2,7,0,0,1,9,3,28,41,106488,6,413486,300.0,64.0625,14.634146341463413,521,Poor
94,9,1,314,30.69782654588886,488752,150036,6,21,19,13,6,2,0,0,1,3,2,43,62,169086,15,295789,174.9340572253173,90.38461538461539,24.193548387096776,810,Excellent
61,15,1,183,58.977711136034365,318602,187904,3,7,6,5,4,4,0,0,1,8,2,37,46,139955,12,228339,163.15172734093102,79.22077922077922,26.08695652173913,621,Fair
48,13,1,162,49.19167680212476,322200,158495,3,14,9,6,3,6,0,0,1,8,3,21,41,110408,15,175546,158.99753641040505,77.41935483870968,36.58536585365854,600,Fair
64,10,0,230,26.894559910238264,180738,48608,3,15,10,8,5,4,0,1,2,7,3,42,40,96905,16,95892,98.95464630308034,85.33333333333334,40.0,695,Good
61,11,1,258,16.240405093094008,203460,33042,2,20,13,9,3,0,0,0,0,8,4,37,56,128587,11,42401,32.974561969717,83.56164383561644,19.642857142857142,696,Good
29,18,2,139,61.49250663656884,309260,190171,4,14,10,5,4,4,0,0,1,10,4,17,43,72835,9,293688,300.0,60.416666666666664,20.930232558139537,526,Poor
